frame,time,mode,selected_model,action_throttle,action_steer,carla_pos_x,carla_pos_y,carla_pos_z,carla_yaw_deg,speed_mps,model_pos_x,model_pos_y,model_pos_z
1732,86.60000000000001,RIGHT_FORWARD,forward,0.07999999821186066,0.18000000715255737,-65.8345718383789,26.564870834350586,0.002069663954898715,176.5121307373047,0.3369078258655896,-65.79946899414062,26.559104919433594,-0.04774422571063042
1733,86.65,RIGHT_FORWARD,forward,0.07999999821186066,0.18000000715255737,-65.86756134033203,26.570085525512695,0.002052574185654521,176.85890197753906,0.3322800967628724,-65.8329086303711,26.564571380615234,-0.04779011756181717
1734,86.7,RIGHT_FORWARD,forward,0.07999999821186066,0.18000000715255737,-65.89997100830078,26.575103759765625,0.0020370101556181908,177.1812286376953,0.3262859735182162,-65.86592864990234,26.56978416442871,-0.047833219170570374
1735,86.75,RIGHT_FORWARD,forward,0.07999999821186066,0.18000000715255737,-65.93195343017578,26.57992935180664,0.002022972097620368,177.47637939453125,0.3216525309575864,-65.89836120605469,26.574800491333008,-0.047873541712760925
1736,86.80000000000001,RIGHT_FORWARD,forward,0.07999999821186066,0.18000000715255737,-65.9635009765625,26.58460807800293,0.002010078402236104,177.75071716308594,0.3171487845322349,-65.93036651611328,26.57962417602539,-0.04791112616658211
1737,86.85000000000001,RIGHT_FORWARD,forward,0.07999999821186066,0.18000000715255737,-65.99462127685547,26.589113235473633,0.001998329069465399,178.00137329101562,0.3125449723495022,-65.9619369506836,26.58430290222168,-0.04794648289680481
1738,86.9,RIGHT_FORWARD,forward,0.07999999821186066,0.18000000715255737,-66.02545928955078,26.593507766723633,0.0019876861479133368,178.23446655273438,0.30953211011518145,-65.99307250976562,26.58880615234375,-0.04797966033220291
1739,86.95,RIGHT_FORWARD,forward,0.07999999821186066,0.18000000715255737,-66.05585479736328,26.5977783203125,0.0019779587164521217,178.4468536376953,0.30495563764360767,-66.02393341064453,26.593198776245117,-0.04801086336374283
1740,87.0,RIGHT_FORWARD,forward,0.07999999821186066,0.18000000715255737,-66.08595275878906,26.60194206237793,0.0019691085908561945,178.6446075439453,0.30194132016109937,-66.0543441772461,26.597469329833984,-0.04804021492600441
1741,87.05000000000001,RIGHT_FORWARD,forward,0.07999999821186066,0.18000000715255737,-66.11576843261719,26.606000900268555,0.0019609832670539618,178.82431030273438,0.2988556502399662,-66.08445739746094,26.60163116455078,-0.04806791618466377
1742,87.10000000000001,RIGHT_FORWARD,forward,0.07999999821186066,0.18000000715255737,-66.14529418945312,26.609981536865234,0.001953659113496542,178.9918975830078,0.295870616753243,-66.11428833007812,26.605690002441406,-0.048094116151332855
1743,87.15,RIGHT_FORWARD,forward,0.07999999821186066,0.18000000715255737,-66.17452239990234,26.61387825012207,0.0019469070248305798,179.14378356933594,0.29278264945255367,-66.14382934570312,26.609668731689453,-0.04811885580420494
1744,87.2,RIGHT_FORWARD,forward,0.07999999821186066,0.18000000715255737,-66.20345306396484,26.617706298828125,0.001940879737958312,179.28565979003906,0.28979583248310314,-66.1730728149414,26.61356544494629,-0.04814234748482704
